locus_idx,n_transcripts,n_units,n_components,n_equiv_classes,ec_total_elements,max_ec_width,max_ec_depth,squarem_iterations,estep_threads_used,is_mega_locus,digamma_calls_per_estep,extract_us,bias_us,build_ec_us,warm_start_us,squarem_us,assign_us,total_us,squarem_time_s,total_time_s,em_fraction,hit_max_iters,converged
753,4,3108,5,6,12769,5,2107,7,1,False,5,15053.698,317.991,2104.248,38.506,4000.762,493.053,22008.258,0.004000762000000001,0.022008258000000003,0.1817845828597611,False,True
105,6,1701,7,12,6330,7,857,6,1,False,7,8089.926,160.237,11669.453,19.976,1805.793,260.689,22006.074,0.001805793,0.022006074,0.08205884429907852,False,True
6066,12,495,13,28,2044,11,94,10,1,False,13,20378.602,64.561,104.848,7.86,931.263,93.359,21580.493,0.000931263,0.021580493,0.04315299933138692,False,True
8522,15,6494,16,51,40878,14,1774,12,1,False,16,1294.809,1030.749,1577.563,127.006,15880.879,1424.42,21335.426,0.015880879,0.021335426,0.7443431877104306,False,True
1208,4,21,5,4,92,5,14,5,1,False,5,21166.934,5.417,17.989,0.89,28.23,5.41,21224.87,2.823e-05,0.02122487,0.0013300434820095483,False,True
3176,54,4247,55,253,33840,38,508,16,1,False,55,856.952,856.966,939.739,116.285,17105.202,1238.72,21113.864,0.017105202,0.021113864000000003,0.8101407681701464,False,True
7008,6,1973,7,7,10309,7,1736,15,1,False,7,4498.659,262.558,9486.814,30.904,6174.229,361.287,20814.451,0.006174229000000001,0.020814451,0.29663184486585786,False,True
7470,16,8155,17,59,38881,15,4861,10,1,False,17,946.045,899.946,1745.695,113.029,15611.888,1449.295,20765.898,0.015611888,0.020765898,0.7518041357999543,False,True
5304,32,3481,33,88,33085,24,726,16,1,False,33,2881.747,822.175,895.203,111.059,14837.612,1085.869,20633.665,0.014837612,0.020633665000000002,0.719097261683758,False,True
8190,31,3344,32,71,22126,13,440,24,1,False,32,636.817,548.426,638.092,81.694,17809.073,827.431,20541.533,0.017809073,0.020541533,0.8669787693060689,False,True
3971,8,1222,9,20,3576,9,681,23,1,False,9,5865.769,99.928,10057.445,11.7,4132.821,173.018,20340.681,0.004132821,0.020340681,0.20318007051976283,False,True
8469,8,1820,9,26,7226,9,751,7,1,False,9,16541.667,184.337,352.349,22.658,2925.905,290.825,20317.741,0.0029259050000000003,0.020317741,0.14400739727905773,False,True
230,29,2895,30,87,28811,20,536,23,1,False,30,772.463,666.101,672.287,97.146,17008.365,930.76,20147.122,0.017008365,0.020147122,0.8442081702786136,False,True
8730,8,1152,9,14,4351,7,539,9,1,False,9,17297.901,128.223,223.21,16.171,1848.174,181.377,19695.056,0.001848174,0.019695056,0.09383948946375172,False,True
6528,3,3833,4,6,13524,4,2520,7,1,False,4,6092.646,333.488,7877.743,40.932,4575.927,577.708,19498.444,0.004575927,0.019498444,0.23468164946905506,False,True
2804,17,1961,18,48,8475,13,426,14,1,False,18,13421.435,232.518,353.283,27.612,4977.552,352.096,19364.496,0.004977552,0.019364496,0.25704526469472794,False,True
4760,39,4057,40,100,33014,26,513,16,1,False,40,802.371,815.656,833.08,104.592,15698.257,1106.709,19360.665,0.015698257,0.019360665000000003,0.8108325308040814,False,True
1603,2,98,3,1,294,3,98,10,1,False,3,54.718,6.955,15.87,1.179,19177.766,18.557,19275.045,0.019177766,0.019275044999999998,0.9949531116529171,False,True
3186,53,4362,54,198,32699,22,867,15,1,False,54,834.087,820.168,911.113,102.383,15444.133,1159.951,19271.835,0.015444133,0.019271834999999998,0.8013836253786939,False,True
3262,12,3438,13,29,20222,11,594,14,1,False,13,7078.644,505.56,694.198,63.856,10103.229,728.156,19173.643,0.010103229,0.019173643,0.5269331967847737,False,True
1825,18,1146,19,41,7281,19,587,10,1,False,19,15343.571,189.771,270.835,23.709,2879.414,281.246,18988.546,0.0028794140000000003,0.018988546,0.15163951995060604,False,True
1912,44,1701,45,93,12610,37,616,17,1,False,45,10722.264,341.455,390.493,42.717,6993.071,452.928,18942.928,0.006993071,0.018942928,0.36916526315256015,False,True
6902,13,2811,14,33,12542,12,749,14,1,False,14,10109.223,326.258,570.102,39.166,7377.76,501.36,18923.869,0.007377760000000001,0.018923869,0.3898653071420015,False,True
4326,4,3254,5,5,10859,5,2667,9,1,False,5,10300.656,281.814,2852.307,33.922,5000.31,438.425,18907.434,0.00500031,0.018907434,0.2644626446930874,False,True
5484,11,1642,12,28,5970,8,330,20,1,False,12,12484.68,152.772,273.677,19.241,5558.263,253.686,18742.319,0.005558263,0.018742319,0.2965621810193285,False,True
3480,8,1628,9,14,6677,7,755,10,1,False,9,14956.197,185.982,289.324,20.863,2933.41,269.037,18654.813,0.00293341,0.018654813,0.15724681882364622,False,True
5443,12,3340,13,34,18602,11,941,26,1,False,13,693.129,436.662,711.477,59.681,16067.981,661.617,18630.547,0.016067981,0.018630546999999997,0.8624535286054672,False,True
1098,7,2303,8,14,15408,8,1410,14,1,False,8,10617.306,372.533,505.7,53.452,6482.387,518.142,18549.52,0.006482387,0.01854952,0.3494638675286476,False,True
8454,2,1772,3,2,5304,3,1760,20,1,False,3,11891.397,118.183,356.056,16.982,5836.093,232.749,18451.46,0.005836093,0.01845146,0.31629437453729947,False,True
3751,40,5120,41,151,41149,31,335,11,1,False,41,1047.638,1070.763,1049.253,132.402,13655.437,1390.807,18346.3,0.013655437,0.0183463,0.7443155840687223,False,True
4694,2,17,3,1,51,3,17,2,1,False,3,18147.952,1.49,5.425,0.396,8.51,3.27,18167.043,8.51e-06,0.018167043,0.00046843066315195044,False,True
2070,16,1769,17,44,12386,11,486,25,1,False,17,5523.807,313.797,549.662,45.152,10985.172,432.028,17849.618,0.010985172,0.017849617999999998,0.6154289688440392,False,True
2892,10,796,11,14,4139,7,379,31,1,False,11,10913.606,112.118,145.065,13.694,6498.192,153.719,17836.394,0.006498192,0.017836394000000002,0.3643220709298079,False,True
3973,6,1868,7,10,7837,6,924,8,1,False,7,14130.084,199.4,347.372,23.343,2760.637,323.939,17784.775,0.0027606370000000002,0.017784775000000003,0.15522473576415782,False,True
4484,6,3472,7,16,9054,7,1715,17,1,False,7,3138.836,230.302,5492.927,29.858,8373.593,429.378,17694.894,0.008373593,0.017694894,0.47322086247026973,False,True
3390,79,1043,80,181,21572,65,52,33,1,False,80,619.183,538.282,376.05,79.439,15375.609,670.367,17658.93,0.015375609,0.01765893,0.8706987909233459,False,True
2035,10,1227,11,12,7548,9,556,7,1,False,11,14410.607,196.981,266.365,23.224,2430.911,255.843,17583.931,0.002430911,0.017583931,0.13824616350007288,False,True
5737,29,773,30,73,6149,20,141,16,1,False,30,13880.965,152.108,204.28,22.115,3078.903,230.669,17569.04,0.0030789029999999996,0.01756904,0.17524594400149351,False,True
1204,30,2816,31,71,15382,13,624,25,1,False,31,1056.914,368.727,579.169,49.243,14907.87,578.176,17540.099,0.01490787,0.017540099,0.849930778611911,False,True
8288,9,7597,10,21,25389,8,1911,9,1,False,10,3677.588,646.067,1476.569,78.606,10546.431,1044.425,17469.686,0.010546431,0.017469686,0.6036989445603086,False,True
3992,10,2005,11,16,11821,10,642,8,1,False,11,13009.221,293.575,401.688,37.226,3281.612,414.642,17437.964,0.003281612,0.017437964,0.18818779531830665,False,True
374,12,1301,13,30,10359,13,583,9,1,False,13,13484.753,260.584,302.753,33.31,2983.413,345.962,17410.775,0.002983413,0.017410775,0.17135440553335504,False,True
2703,61,307,62,62,8370,48,37,26,1,False,62,12388.125,217.141,140.422,32.234,4362.316,256.515,17396.753,0.004362316,0.017396753,0.25075460920782167,False,True
438,15,578,16,47,5700,16,150,35,1,False,16,7416.649,147.115,4255.681,18.653,5362.414,194.216,17394.728,0.005362413999999999,0.017394727999999998,0.3082781173698146,False,True
1453,20,1803,21,58,13487,17,334,28,1,False,21,3893.803,343.479,367.303,43.921,12042.158,484.112,17174.776,0.012042157999999999,0.017174776000000003,0.701153715192559,False,True
8182,23,1048,24,61,9048,16,326,19,1,False,24,11164.128,236.859,276.548,30.692,5145.785,317.395,17171.407,0.005145785,0.017171407,0.2996717158937529,False,True
6969,14,697,15,26,7479,15,384,11,1,False,15,13818.418,197.283,306.236,24.611,2242.589,249.229,16838.366,0.002242589,0.016838366,0.13318329106280263,False,True
3648,25,1126,26,71,9070,22,118,9,1,False,26,13245.581,263.018,268.442,32.094,2530.16,322.547,16661.842,0.00253016,0.016661842,0.1518535585681343,False,True
107,14,6673,15,50,24161,11,2384,12,1,False,15,654.667,578.665,1290.614,73.836,12815.896,1045.155,16458.833,0.012815896,0.016458833,0.7786637120626961,False,True
5604,26,792,27,40,7671,17,162,22,1,False,27,11121.156,205.481,209.566,26.34,4455.482,259.424,16277.449,0.004455482,0.016277449,0.2737211463540755,False,True
8881,4,2486,5,4,12170,5,2289,7,1,False,5,8268.9,299.08,3790.835,36.463,3427.73,442.76,16265.768,0.00342773,0.016265768,0.2107327486780827,False,True
1860,33,1670,34,90,17821,30,257,10,1,False,34,10337.665,484.803,450.729,62.901,4291.153,599.97,16227.221,0.004291153000000001,0.016227221,0.2644416440744845,False,True
6831,2,37,3,2,101,3,27,2,1,False,3,73.226,2.472,5.453,0.49,16023.696,6.89,16112.227,0.016023696,0.016112227,0.9945053529844136,False,True
6354,10,457,11,26,1670,9,162,136,1,False,11,5178.552,43.662,93.867,6.382,10646.394,79.588,16048.445,0.010646394,0.016048444999999998,0.6633910014334723,False,True
2578,14,1442,15,34,8534,10,271,9,1,False,15,12465.146,225.342,285.547,27.261,2558.509,316.032,15877.837,0.002558509,0.015877837,0.1611371246599899,False,True
2720,18,2683,19,33,25910,19,892,15,1,False,19,1459.169,640.932,693.975,84.101,12148.769,804.02,15830.966,0.012148769,0.015830966000000002,0.7674054129103682,False,True
3664,6,2713,7,12,8024,6,2395,16,1,False,7,7498.292,201.154,530.397,25.822,6985.446,344.093,15585.204,0.006985446,0.015585204,0.4482101100505326,False,True
1703,12,5487,13,31,24564,9,1693,10,1,False,13,886.885,609.368,1214.961,76.41,11715.505,971.842,15474.971,0.011715505,0.015474970999999999,0.7570615156564752,False,True
3209,20,2912,21,79,21018,14,317,18,1,False,21,721.438,515.122,598.182,67.104,12635.89,920.688,15458.424,0.012635889999999999,0.015458424,0.8174112703856485,False,True
1745,23,849,24,49,8976,21,371,24,1,False,24,9085.006,240.07,218.341,30.516,5438.83,291.991,15304.754,0.0054388299999999995,0.015304754,0.3553686651873006,False,True
1633,4,1589,5,5,7832,5,1485,9,1,False,5,11507.536,200.849,353.23,24.866,2872.032,301.406,15259.919,0.002872032,0.015259919,0.18820755208464737,False,True
2218,10,57,11,9,268,7,29,6,1,False,11,15076.013,7.044,20.295,1.765,84.223,14.711,15204.051,8.4223e-05,0.015204051,0.00553951048967147,False,True
4397,16,5171,17,44,21391,13,1836,13,1,False,17,749.241,494.23,997.9,70.203,12011.098,860.36,15183.032,0.012011098,0.015183031999999999,0.7910869186075614,False,True
4206,8,2016,9,18,6374,9,1789,11,1,False,9,10639.916,154.413,359.412,20.729,3711.294,274.126,15159.89,0.003711294,0.015159889999999999,0.2448100876721401,False,True
7549,29,101,30,36,1081,25,12,6,1,False,30,14764.599,28.193,64.349,5.053,213.124,42.735,15118.053,0.000213124,0.015118053,0.014097317954898029,False,True
519,13,8007,14,50,31379,12,1515,8,1,False,14,926.516,801.615,1598.765,98.178,10403.988,1252.149,15081.211,0.010403988,0.015081210999999999,0.6898642290728509,False,True
4369,10,3244,11,25,14977,10,2580,9,1,False,11,7892.055,358.373,717.692,54.578,5487.198,549.328,15059.224,0.005487198,0.015059224,0.36437455210175507,False,True
91,3,2320,4,4,6009,4,987,4,1,False,4,12983.676,156.884,418.202,18.599,1025.683,278.784,14881.828,0.0010256829999999999,0.014881828,0.06892184212853421,False,True
272,16,3034,17,35,27794,17,621,15,1,False,17,790.246,678.017,712.046,92.883,11513.724,923.378,14710.294,0.011513724,0.014710294,0.7826984287329676,False,True
1889,15,1075,16,31,5528,14,390,17,1,False,16,10377.048,153.071,215.61,18.09,3647.31,212.601,14623.73,0.00364731,0.01462373,0.24941037614890318,False,True
4936,10,2628,11,14,12576,7,1980,21,1,False,11,2457.912,313.673,533.694,39.124,10789.341,460.852,14594.596,0.010789341000000001,0.014594596,0.7392695899221877,False,True
5106,5,1674,6,9,4783,5,1175,8,1,False,6,11687.231,128.881,301.257,15.515,2149.149,216.338,14498.371,0.002149149,0.014498371,0.14823382571738578,False,True
210,16,1082,17,39,5040,13,437,13,1,False,17,11070.572,146.998,207.619,16.662,2768.574,217.163,14427.588,0.002768574,0.014427588,0.1918944455580517,False,True
7868,14,1785,15,36,10307,13,308,9,1,False,15,5884.555,276.37,4421.269,33.121,3406.742,390.029,14412.086,0.0034067420000000004,0.014412086,0.23638090974477952,False,True
2787,13,827,14,21,5248,13,238,18,1,False,14,10362.447,140.56,158.87,16.964,3444.722,186.682,14310.245,0.0034447220000000003,0.014310245000000001,0.2407171924729451,False,True
4204,9,1536,10,18,10364,10,934,14,1,False,10,8980.604,262.117,325.526,31.601,4314.922,346.987,14261.757,0.004314922,0.014261757,0.3025519225997189,False,True
5435,1,26563,2,1,53126,2,26563,1,1,False,2,1793.267,1266.336,6253.2,157.679,2092.27,2637.459,14200.211,0.00209227,0.014200210999999999,0.14734076838717397,False,True
8720,12,1324,13,19,10644,11,633,13,1,False,13,5344.845,264.797,4292.831,37.661,3794.447,353.276,14087.857,0.0037944470000000003,0.014087857,0.2693416748906523,False,True
4941,17,3579,18,69,13932,9,1001,9,1,False,18,6431.36,372.576,737.785,44.541,5830.463,557.826,13974.551,0.005830463,0.013974551,0.4172200595210537,False,True
9033,71,419,72,148,6991,52,46,70,1,False,72,496.859,164.752,190.794,28.383,12843.001,247.726,13971.515,0.012843001,0.013971514999999999,0.9192275139811252,False,True
8186,17,1391,18,47,4743,11,307,10,1,False,18,10884.952,137.559,278.494,18.3,2398.528,227.46,13945.293,0.0023985279999999996,0.013945293,0.17199552565872941,False,True
4067,4,820,5,7,3366,5,469,9,1,False,5,12126.266,96.692,150.01,14.909,1345.27,145.323,13878.47,0.00134527,0.013878469999999999,0.09693215462511358,False,True
3259,9,4902,10,34,14610,8,1223,5,1,False,10,5469.081,366.321,3311.039,46.383,3812.668,653.304,13658.796,0.003812668,0.013658796,0.2791364626867551,False,True
5030,4,1807,5,5,7720,5,1147,7,1,False,5,7700.412,228.416,3174.419,22.486,2196.621,304.388,13626.742,0.002196621,0.013626742,0.1611992800626885,False,True
8432,6,917,7,15,4955,7,345,6,1,False,7,11841.254,131.553,174.01,16.274,1251.806,188.279,13603.176,0.001251806,0.013603176,0.09202306873042002,False,True
1295,16,637,17,49,4437,13,102,7,1,False,17,12033.547,111.405,162.025,15.458,1058.438,171.452,13552.325,0.001058438,0.013552325,0.07810010459459908,False,True
578,4,3314,5,6,10110,5,2971,12,1,False,5,4259.66,239.422,2019.725,32.105,6529.385,425.718,13506.015,0.006529385,0.013506015,0.48344274754618594,False,True
7393,6,9633,7,13,27838,7,6747,5,1,False,7,1301.024,693.931,2714.838,89.105,7389.589,1202.023,13390.51,0.007389589,0.01339051,0.5518526926905697,False,True
1947,5,4376,6,8,19737,6,1588,7,1,False,6,2165.423,493.646,4024.563,59.225,5859.334,760.818,13363.009,0.005859334,0.013363009,0.4384741490483169,False,True
1450,10,2241,11,27,10171,7,795,10,1,False,11,7728.736,261.411,426.075,31.303,4422.872,405.704,13276.101,0.0044228720000000004,0.013276101,0.3331454016506804,False,True
2290,8,931,9,25,2282,7,454,8,1,False,9,11871.705,73.301,165.342,8.26,1040.703,115.797,13275.108,0.001040703,0.013275108,0.07839506842430208,False,True
1182,8,2332,9,19,11506,9,732,6,1,False,9,4566.559,296.827,5125.939,35.151,2818.225,423.229,13265.93,0.0028182249999999997,0.01326593,0.21244081643729462,False,True
860,8,4851,9,9,28972,9,2501,9,1,False,9,873.956,654.419,1219.678,107.949,9351.538,1006.83,13214.37,0.009351538000000001,0.013214370000000001,0.7076794429094992,False,True
8176,7,3243,8,18,15336,8,1122,17,1,False,8,1261.754,373.465,633.328,46.67,10243.317,611.482,13170.016,0.010243316999999998,0.013170016,0.777775592679614,False,True
1594,31,2580,32,133,22940,26,290,16,1,False,32,658.96,588.579,607.696,76.346,10456.523,774.142,13162.246,0.010456522999999999,0.013162245999999999,0.7944330321739922,False,True
8516,8,1095,9,18,3967,7,424,12,1,False,9,10466.04,114.643,185.68,12.85,2186.951,173.566,13139.73,0.002186951,0.013139729999999999,0.16643804705271723,False,True
8931,10,3848,11,70,15598,11,969,10,1,False,11,2745.11,432.319,3318.944,54.637,5919.39,626.882,13097.282,0.00591939,0.013097282,0.45195560422383824,False,True
575,5,271,6,3,1593,6,250,6,1,False,6,12495.241,53.29,61.121,5.321,351.242,58.548,13024.763,0.00035124200000000004,0.013024763,0.026967246928024716,False,True
4982,9,925,10,17,3735,10,263,5,1,False,10,11792.896,111.071,167.089,12.737,766.646,153.286,13003.725,0.000766646,0.013003725,0.058955876104731526,False,True
4858,2,2522,3,2,7560,3,2516,4,1,False,3,1164.277,191.47,9571.403,28.143,1668.41,313.076,12936.779,0.0016684100000000002,0.012936779,0.1289664142828752,False,True
5631,16,576,17,27,2823,11,237,16,1,False,17,10572.673,82.17,112.818,9.656,1917.201,116.743,12811.261,0.001917201,0.012811261000000001,0.1496496714882321,False,True
2889,4,1242,5,5,5836,5,1046,9,1,False,5,10012.647,163.759,238.118,17.75,2155.091,221.67,12809.035,0.002155091,0.012809035,0.16824772514088687,False,True
103,1,4346,2,1,8692,2,4346,1,1,False,2,10868.083,205.05,875.933,26.958,337.568,436.149,12749.741,0.000337568,0.012749741,0.026476459404155737,False,True
8674,12,566,13,34,3104,12,121,7,1,False,13,2238.015,89.897,9262.976,12.211,858.575,122.409,12584.083,0.0008585750000000001,0.012584083000000001,0.06822706112157716,False,True
939,14,1303,15,28,8201,11,800,14,1,False,15,7809.555,206.695,259.542,26.367,3957.412,297.518,12557.089,0.0039574119999999996,0.012557089,0.315153615619034,False,True
1279,10,639,11,25,2055,7,162,19,1,False,11,10056.587,62.76,116.125,7.612,1998.41,99.017,12340.511,0.00199841,0.012340511,0.16193899912248366,False,True
1610,37,3609,38,105,19760,19,615,14,1,False,38,494.234,486.106,686.241,65.954,9759.088,748.511,12240.134,0.009759087999999999,0.012240134,0.7973023824739174,False,True
704,18,4587,19,43,24170,13,941,9,1,False,19,835.162,636.583,902.404,74.348,8830.65,909.977,12189.124,0.008830649999999999,0.012189123999999999,0.7244696173408359,False,True
3184,29,1038,30,109,7445,26,98,15,1,False,30,7625.412,202.605,254.7,27.181,3728.632,331.861,12170.391,0.003728632,0.012170391,0.3063691215836862,False,True
6938,7,151,8,16,549,6,54,7,1,False,8,11735.738,14.469,42.542,2.46,201.479,28.97,12025.658,0.000201479,0.012025658,0.016754093622153566,False,True
4545,11,982,12,13,7501,11,701,13,1,False,12,8602.684,198.072,213.649,22.969,2735.524,250.841,12023.739,0.002735524,0.012023739,0.22751026115919515,False,True
781,15,754,16,27,3677,9,554,7,1,False,16,10508.144,99.122,169.74,12.078,1083.38,141.067,12013.531,0.00108338,0.012013531000000001,0.09017998122283949,False,True
8580,16,3361,17,36,20194,11,464,6,1,False,17,5539.605,519.443,695.685,62.708,4295.521,696.917,11809.879,0.004295521,0.011809879,0.363722693517859,False,True
3388,29,426,30,43,3452,24,92,22,1,False,30,8781.348,101.689,106.072,13.118,2533.23,127.466,11662.923,0.00253323,0.011662923,0.2172036975636382,False,True
5617,4,1962,5,8,6295,5,1499,14,1,False,5,2094.419,163.688,4427.391,19.913,4581.536,262.458,11549.405,0.004581536,0.011549405,0.3966902191065254,False,True
1121,10,5720,11,27,19021,11,3750,9,1,False,11,519.744,457.241,1094.41,60.271,8637.906,778.255,11547.827,0.008637906,0.011547827,0.7480113791105462,False,True
1325,39,198,40,44,2035,28,31,9,1,False,40,10774.798,62.602,70.094,8.642,539.812,83.732,11539.68,0.000539812,0.01153968,0.04677876682888953,False,True
2421,13,284,14,7,1707,14,146,21,1,False,14,10152.119,52.82,55.785,5.964,1135.451,68.314,11470.453,0.001135451,0.011470453,0.0989892029547569,False,True
190,24,2787,25,161,15483,18,474,15,1,False,25,592.144,408.103,585.148,51.496,9184.386,582.842,11404.119,0.009184386000000001,0.011404119,0.8053569065703365,False,True
4978,2,2747,3,3,8084,3,2590,7,1,False,3,374.95,187.982,7256.918,27.269,3143.125,344.314,11334.558,0.003143125,0.011334558000000002,0.277304593615384,False,True
1306,63,2255,64,114,19018,61,997,16,1,False,64,486.036,470.068,510.779,65.197,9125.775,629.972,11287.827,0.009125775,0.011287826999999999,0.8084616286199283,False,True
5137,13,472,14,20,3265,10,220,22,1,False,14,8473.251,95.286,103.272,11.292,2418.956,120.546,11222.603,0.0024189560000000003,0.011222603,0.21554322112258628,False,True
3204,21,2031,22,70,18490,22,331,14,1,False,22,3048.586,498.173,460.558,63.123,6513.817,614.818,11199.075,0.006513817,0.011199075000000001,0.5816388407078262,False,True
5307,12,1819,13,42,15814,13,690,8,1,False,13,6352.169,389.544,448.747,52.971,3421.8,524.01,11189.241,0.0034218,0.011189241,0.30581162743746426,False,True
623,10,1594,11,24,9652,11,397,19,1,False,11,1864.715,263.159,1601.293,32.925,7012.053,380.177,11154.322,0.007012053,0.011154322,0.6286400016065521,False,True
3206,8,2488,9,31,10027,9,728,8,1,False,9,6368.943,343.41,442.517,31.803,3420.625,413.301,11020.599,0.003420625,0.011020599,0.31038467146840204,False,True
4592,15,3910,16,49,16394,11,1598,12,1,False,16,712.801,401.104,770.056,52.496,8410.896,651.01,10998.363,0.008410896000000001,0.010998362999999999,0.7647407164138882,False,True
7019,6,1369,7,9,4586,7,1125,10,1,False,7,7939.46,118.503,263.631,14.833,2402.588,193.13,10932.145,0.002402588,0.010932145,0.2197727893290841,False,True
4192,4,661,5,4,2949,5,480,7,1,False,5,9666.934,80.412,117.373,9.28,888.72,111.004,10873.723,0.0008887200000000001,0.010873723,0.08173097659375726,False,True
