elapsed_sec,rss_mb
101.088,3021.3
101.188,3021.8
101.289,3022.2
101.389,3022.7
101.489,3023.2
101.589,3023.7
101.689,3024.3
101.790,3024.8
101.890,3025.2
101.990,3025.7
102.090,3026.4
102.191,3026.9
102.291,3027.3
102.391,3027.8
102.491,3028.3
102.592,3028.7
102.692,3029.3
102.792,3029.7
102.892,3030.1
102.992,3030.7
103.093,3031.3
103.193,3031.6
103.293,3032.2
103.393,3032.7
103.493,3033.2
103.594,3033.6
103.694,3034.1
103.794,3034.7
103.894,3035.1
103.995,3035.7
104.095,3036.2
104.195,3036.7
104.295,3037.2
104.395,3037.7
104.496,3038.2
104.596,3038.8
104.696,3039.0
104.796,3039.7
104.897,3040.1
104.997,3040.6
105.097,3041.1
105.197,3041.7
105.297,3042.0
105.398,3042.7
105.498,3043.2
105.598,3043.6
105.698,3044.2
105.799,3044.7
105.899,3045.2
105.999,3045.5
106.105,3045.9
106.206,3046.6
106.309,3046.6
106.409,3047.2
106.509,3047.3
106.610,3047.9
106.710,3048.1
106.810,3048.5
106.910,3048.9
107.010,3049.1
107.111,3049.6
107.214,3050.0
107.314,3050.4
107.414,3050.8
107.514,3051.0
107.614,3051.6
107.715,3052.0
107.815,3052.4
107.915,3052.7
108.015,3053.5
108.116,3053.8
108.216,3054.2
108.316,3055.0
108.416,3055.3
108.517,3055.7
108.617,3056.3
108.717,3056.9
108.821,3057.3
108.922,3057.6
109.022,3058.1
109.122,3058.3
109.222,3058.8
109.323,3059.2
109.423,3059.5
109.523,3059.9
109.623,3060.1
109.724,3060.3
109.824,3060.7
109.924,3061.1
110.024,3061.3
110.124,3061.8
110.225,3062.1
110.325,3062.6
110.425,3063.0
110.525,3063.2
110.626,3063.8
110.726,3064.1
110.826,3064.5
110.926,3064.8
111.026,3065.2
111.127,3065.5
111.227,3066.1
111.327,3066.3
111.427,3067.0
111.528,3067.2
111.628,3067.5
111.728,3068.0
111.828,3068.1
111.928,3068.8
112.029,3069.1
112.129,3069.3
112.229,3070.0
112.329,3070.1
112.430,3070.7
112.530,3071.0
112.630,3071.3
112.730,3072.0
112.830,3072.3
112.932,3072.9
113.032,3073.8
113.132,3074.1
113.232,3074.5
113.333,3074.8
113.433,3075.5
113.533,3075.9
113.633,3076.5
113.733,3076.9
113.834,3077.5
113.934,3077.8
114.034,3078.4
114.134,3078.8
114.234,3079.4
114.335,3079.8
114.435,3080.2
114.535,3080.8
114.635,3081.3
114.736,3081.5
114.836,3082.0
114.936,3082.5
115.036,3082.8
115.136,3083.2
115.237,3083.6
115.337,3083.9
115.437,3084.5
115.537,3084.8
115.637,3085.3
115.738,3085.7
115.838,3086.3
115.938,3086.6
116.038,3087.3
116.139,3087.6
116.239,3088.3
116.339,3088.7
116.439,3089.4
116.539,3089.7
116.640,3090.4
116.740,3090.7
116.840,3091.3
116.940,3091.8
117.041,3092.3
117.141,3092.8
117.241,3093.3
117.341,3093.9
117.441,3094.4
117.542,3094.9
117.642,3095.4
117.742,3095.8
117.842,3096.3
117.943,3096.8
118.043,3097.6
118.143,3097.9
118.243,3098.5
118.344,3098.8
118.444,3099.6
118.544,3099.9
118.644,3100.9
118.745,3101.0
118.845,3101.6
118.945,3102.1
119.045,3102.7
119.145,3103.1
119.246,3103.8
119.346,3104.3
119.446,3104.7
119.546,3105.3
119.647,3105.5
119.747,3106.4
119.847,3106.6
119.947,3107.2
120.047,3107.6
120.148,3108.2
120.248,3108.6
120.348,3109.1
120.448,3109.6
120.549,3110.0
120.649,3110.7
120.749,3111.3
120.849,3112.6
120.950,3113.7
121.050,3114.7
121.150,3115.9
121.251,3117.0
121.351,3118.1
121.451,3119.2
121.551,3120.3
121.651,3121.3
121.752,3141.8
121.852,3126.9
121.952,3146.6
122.052,3147.5
122.153,3180.7
122.253,3178.7
122.353,3192.8
122.453,3215.6
122.554,3211.2
122.654,3228.4
122.755,3271.8
122.855,3308.2
122.955,3342.3
123.056,3335.3
123.156,3314.5
123.256,3315.3
123.356,3316.5
123.457,3317.6
123.557,3318.9
123.657,3320.0
123.757,3321.1
123.857,3322.1
123.958,3323.2
124.058,3324.3
124.158,3325.0
124.258,3325.8
124.361,3326.5
124.461,3327.1
124.561,3327.9
124.661,3328.5
124.761,3329.1
124.862,3329.8
124.962,3330.5
125.062,3331.1
125.162,3331.7
125.263,3332.5
125.363,3333.1
125.463,3333.9
125.563,3334.5
125.663,3335.0
125.764,3335.6
125.864,3336.1
125.964,3336.8
126.065,3337.5
126.165,3338.2
126.265,3338.9
126.365,3339.5
126.466,3340.3
126.566,3340.7
126.666,3341.6
126.767,3342.3
126.867,3342.9
126.967,3343.5
127.067,3344.1
127.168,3344.7
127.268,3345.4
127.368,3346.0
127.468,3346.6
127.568,3347.2
127.669,3347.9
127.769,3348.5
127.869,3349.1
127.969,3349.8
128.070,3350.4
128.170,3351.0
128.270,3351.6
128.370,3352.2
128.470,3353.0
128.571,3353.6
128.671,3354.2
128.771,3354.9
128.871,3355.4
128.972,3356.0
129.072,3356.8
129.172,3357.4
129.272,3357.9
129.372,3358.6
129.473,3359.2
129.573,3359.9
129.673,3360.5
129.773,3361.0
129.874,3361.6
129.974,3362.4
130.074,3363.0
130.175,3363.8
130.275,3364.3
130.375,3365.1
130.475,3365.7
130.575,3366.4
130.676,3366.9
130.776,3367.6
130.876,3368.2
130.976,3368.8
131.077,3369.4
131.177,3370.0
131.277,3370.7
131.377,3371.4
131.478,3372.0
131.578,3372.6
131.678,3373.3
131.778,3373.9
131.878,3374.5
131.979,3375.2
132.079,3375.8
132.179,3376.5
132.279,3377.2
132.380,3377.7
132.480,3378.4
132.580,3379.0
132.680,3379.6
132.781,3380.4
132.881,3381.0
132.981,3381.5
133.081,3382.2
133.182,3382.9
133.282,3383.4
133.382,3384.1
133.482,3384.9
133.583,3385.4
133.683,3386.0
133.783,3386.8
133.883,3387.4
133.984,3388.2
134.084,3388.8
134.184,3389.4
134.284,3390.2
134.385,3390.8
134.485,3391.4
134.585,3392.0
134.685,3392.6
134.785,3393.2
134.886,3393.9
134.986,3394.5
135.086,3395.1
